site,species,stand,stand_old,plot,treatment,tree,dbh_in,ht,hcb,velocity,tree_ba,cr,ba_plot,ba_all,ba_plot_PP,ba
TW,PIPO,22,22,2,UT,9,5.3,42.1,33.2,3.713,0.15320286,0.211401425,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,10,12.4,56.3,34.1,3.14,0.83860704,0.394316163,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,11,7.3,50.8,36.3,3.346,0.29064366,0.285433071,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,12,7.4,20.4,17.9,3.442,0.29866104,0.12254902,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,13,11.2,58.3,35.1,3.284,0.68414976,0.397941681,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,14,7.5,49.3,32.4,2.93,0.3067875,0.342799189,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,15,9.3,56.6,36.5,3.307,0.47171646,0.355123675,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,16,5.9,47.5,37.5,3.593,0.18985374,0.210526316,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,18,7.4,52.2,38.4,3.513,0.29866104,0.264367816,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,19,9.8,58,40.6,3.733,0.52380216,0.3,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,20,7.7,55.7,41,3.733,0.32336766,0.263913824,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,21,5.7,46.6,38,3.426,0.17720046,0.184549356,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,22,8.4,57.3,39.3,3.983,0.38483424,0.314136126,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,24,5.3,48.5,35.3,3.37,0.15320286,0.272164948,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,25,6.7,53,41.1,3.793,0.24483006,0.224528302,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,27,5.6,46.6,37.2,3.814,0.17103744,0.201716738,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,29,9.2,60.3,39.2,3.433,0.46162656,0.349917081,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,30,5.6,45.1,35.6,3.528,0.17103744,0.210643016,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,31,5.7,34.8,32.6,3.555,0.17720046,0.063218391,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,33,7.7,57.8,4.9,3.245,0.32336766,0.915224913,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,34,6.8,55.1,37.3,3.592,0.25219296,0.323049002,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,35,6.8,47.6,34.7,3.426,0.25219296,0.271008403,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,37,20.4,65.6,31.9,3.795,2.26973664,0.513719512,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,38,8.6,52,29,3.685,0.40337784,0.442307692,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,39,5.6,22.4,12.7,3.319,0.17103744,0.433035714,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,40,16.1,65.1,43.5,3.154,1.41373134,0.331797235,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,41,15.2,63.7,32.2,3.724,1.26009216,0.494505495,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,42,5.1,43.8,19.4,3.305,0.14185854,0.557077626,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,44,13.3,59.6,27,3.979,0.96475806,0.546979866,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,45,6.5,51.9,38.5,4.213,0.2304315,0.258188825,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,46,6.8,55.7,41.6,4.149,0.25219296,0.253141831,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,47,5.1,43.5,35.1,3.509,0.14185854,0.193103448,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,48,13.8,55.3,34.1,3.739,1.03865976,0.383363472,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,50,7.2,52.8,33.5,3.135,0.28273536,0.365530303,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,51,6,33.7,28.6,3.651,0.196344,0.151335312,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,52,5.1,40.2,32.1,3.409,0.14185854,0.201492537,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,54,14.5,62.5,32.1,3.806,1.1467035,0.4864,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,55,9.5,47,21.9,3.451,0.4922235,0.534042553,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,56,8.3,54.1,11.6,3.925,0.37572606,0.785582255,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,58,6.9,50.7,35.2,4.058,0.25966494,0.305719921,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,61,10.5,56.5,37.5,3.675,0.6013035,0.336283186,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,62,14.6,60.8,34,3.972,1.16257464,0.440789474,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,64,5.1,47.7,36.5,3.861,0.14185854,0.234800839,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,65,9.1,53.4,35,3.753,0.45164574,0.344569288,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,66,5,52.1,42.1,3.947,0.13635,0.19193858,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,67,5.3,46.7,31.6,3.912,0.15320286,0.323340471,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,68,6.8,46.3,33.5,4.017,0.25219296,0.276457883,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,69,5.3,47.4,36.9,3.984,0.15320286,0.221518987,237.8265786,229.6084914,237.8265786,229.6084914
TW,PIPO,22,22,2,UT,72,5.4,46.9,33.7,3.178,0.15903864,0.281449893,237.8265786,229.6084914,237.8265786,229.6084914
