"density"	"ring"	"newring"	"mm"	"cutoff"	"newEorL"	"boundary1"	"boundary2"
377.25	48	48	77.61	771.726	"EW"	78.75	"79.31"
374.68	48	48	77.62	771.726	"EW"	78.75	"79.31"
333.89	48	48	77.63	771.726	"EW"	78.75	"79.31"
355.42	48	48	77.64	771.726	"EW"	78.75	"79.31"
365.19	48	48	77.65	771.726	"EW"	78.75	"79.31"
371.6	48	48	77.66	771.726	"EW"	78.75	"79.31"
392.35	48	48	77.67	771.726	"EW"	78.75	"79.31"
373.91	48	48	77.68	771.726	"EW"	78.75	"79.31"
371.34	48	48	77.69	771.726	"EW"	78.75	"79.31"
380.61	48	48	77.7	771.726	"EW"	78.75	"79.31"
377.68	48	48	77.71	771.726	"EW"	78.75	"79.31"
380.78	48	48	77.72	771.726	"EW"	78.75	"79.31"
376.65	48	48	77.73	771.726	"EW"	78.75	"79.31"
389.23	48	48	77.74	771.726	"EW"	78.75	"79.31"
401.39	48	48	77.75	771.726	"EW"	78.75	"79.31"
395.56	48	48	77.76	771.726	"EW"	78.75	"79.31"
409.87	48	48	77.77	771.726	"EW"	78.75	"79.31"
380.43	48	48	77.78	771.726	"EW"	78.75	"79.31"
376.65	48	48	77.79	771.726	"EW"	78.75	"79.31"
378.97	48	48	77.8	771.726	"EW"	78.75	"79.31"
384.74	48	48	77.81	771.726	"EW"	78.75	"79.31"
397.47	48	48	77.82	771.726	"EW"	78.75	"79.31"
419.19	48	48	77.83	771.726	"EW"	78.75	"79.31"
392.27	48	48	77.84	771.726	"EW"	78.75	"79.31"
428.47	48	48	77.85	771.726	"EW"	78.75	"79.31"
430.78	48	48	77.86	771.726	"EW"	78.75	"79.31"
418.04	48	48	77.87	771.726	"EW"	78.75	"79.31"
418.92	48	48	77.88	771.726	"EW"	78.75	"79.31"
416.9	48	48	77.89	771.726	"EW"	78.75	"79.31"
433.98	48	48	77.9	771.726	"EW"	78.75	"79.31"
437.63	48	48	77.91	771.726	"EW"	78.75	"79.31"
464.89	48	48	77.92	771.726	"EW"	78.75	"79.31"
446.13	48	48	77.93	771.726	"EW"	78.75	"79.31"
439.06	48	48	77.94	771.726	"EW"	78.75	"79.31"
455.75	48	48	77.95	771.726	"EW"	78.75	"79.31"
435.14	48	48	77.96	771.726	"EW"	78.75	"79.31"
437.99	48	48	77.97	771.726	"EW"	78.75	"79.31"
451.87	48	48	77.98	771.726	"EW"	78.75	"79.31"
438.97	48	48	77.99	771.726	"EW"	78.75	"79.31"
458.01	48	48	78	771.726	"EW"	78.75	"79.31"
473.44	48	48	78.01	771.726	"EW"	78.75	"79.31"
466.79	48	48	78.02	771.726	"EW"	78.75	"79.31"
467.16	48	48	78.03	771.726	"EW"	78.75	"79.31"
482.22	48	48	78.04	771.726	"EW"	78.75	"79.31"
482.68	48	48	78.05	771.726	"EW"	78.75	"79.31"
489.11	48	48	78.06	771.726	"EW"	78.75	"79.31"
471.61	48	48	78.07	771.726	"EW"	78.75	"79.31"
489.57	48	48	78.08	771.726	"EW"	78.75	"79.31"
504.66	48	48	78.09	771.726	"EW"	78.75	"79.31"
521.97	48	48	78.1	771.726	"EW"	78.75	"79.31"
482.86	48	48	78.11	771.726	"EW"	78.75	"79.31"
499.74	48	48	78.12	771.726	"EW"	78.75	"79.31"
491.69	48	48	78.13	771.726	"EW"	78.75	"79.31"
499.83	48	48	78.14	771.726	"EW"	78.75	"79.31"
529.6	48	48	78.15	771.726	"EW"	78.75	"79.31"
524.7	48	48	78.16	771.726	"EW"	78.75	"79.31"
534.53	48	48	78.17	771.726	"EW"	78.75	"79.31"
545.66	48	48	78.18	771.726	"EW"	78.75	"79.31"
558.31	48	48	78.19	771.726	"EW"	78.75	"79.31"
552.54	48	48	78.2	771.726	"EW"	78.75	"79.31"
567.86	48	48	78.21	771.726	"EW"	78.75	"79.31"
581.76	48	48	78.22	771.726	"EW"	78.75	"79.31"
580.3	48	48	78.23	771.726	"EW"	78.75	"79.31"
597.27	48	48	78.24	771.726	"EW"	78.75	"79.31"
632.46	48	48	78.25	771.726	"EW"	78.75	"79.31"
605.57	48	48	78.26	771.726	"EW"	78.75	"79.31"
624.32	48	48	78.27	771.726	"EW"	78.75	"79.31"
623.11	48	48	78.28	771.726	"EW"	78.75	"79.31"
642.17	48	48	78.29	771.726	"EW"	78.75	"79.31"
647.45	48	48	78.3	771.726	"EW"	78.75	"79.31"
644.1	48	48	78.31	771.726	"EW"	78.75	"79.31"
627.03	48	48	78.32	771.726	"EW"	78.75	"79.31"
663.82	48	48	78.33	771.726	"EW"	78.75	"79.31"
645.11	48	48	78.34	771.726	"EW"	78.75	"79.31"
629.04	48	48	78.35	771.726	"EW"	78.75	"79.31"
659.71	48	48	78.36	771.726	"EW"	78.75	"79.31"
659.92	48	48	78.37	771.726	"EW"	78.75	"79.31"
673.52	48	48	78.38	771.726	"EW"	78.75	"79.31"
669.8	48	48	78.39	771.726	"EW"	78.75	"79.31"
628.43	48	48	78.4	771.726	"EW"	78.75	"79.31"
662.59	48	48	78.41	771.726	"EW"	78.75	"79.31"
677.76	48	48	78.42	771.726	"EW"	78.75	"79.31"
667.94	48	48	78.43	771.726	"EW"	78.75	"79.31"
695.81	48	48	78.44	771.726	"EW"	78.75	"79.31"
678.9	48	48	78.45	771.726	"EW"	78.75	"79.31"
707.71	48	48	78.46	771.726	"EW"	78.75	"79.31"
676.62	48	48	78.47	771.726	"EW"	78.75	"79.31"
699.49	48	48	78.48	771.726	"EW"	78.75	"79.31"
691.51	48	48	78.49	771.726	"EW"	78.75	"79.31"
724.71	48	48	78.5	771.726	"EW"	78.75	"79.31"
710.04	48	48	78.51	771.726	"EW"	78.75	"79.31"
714.06	48	48	78.52	771.726	"EW"	78.75	"79.31"
725.35	48	48	78.53	771.726	"EW"	78.75	"79.31"
707.82	48	48	78.54	771.726	"EW"	78.75	"79.31"
720.44	48	48	78.55	771.726	"EW"	78.75	"79.31"
729.31	48	48	78.56	771.726	"EW"	78.75	"79.31"
725.99	48	48	78.57	771.726	"EW"	78.75	"79.31"
713.64	48	48	78.58	771.726	"EW"	78.75	"79.31"
762.77	48	48	78.59	771.726	"EW"	78.75	"79.31"
714.28	48	48	78.6	771.726	"EW"	78.75	"79.31"
728.78	48	48	78.61	771.726	"EW"	78.75	"79.31"
750.78	48	48	78.62	771.726	"EW"	78.75	"79.31"
697.17	48	48	78.63	771.726	"EW"	78.75	"79.31"
711.63	48	48	78.64	771.726	"EW"	78.75	"79.31"
738.88	48	48	78.65	771.726	"EW"	78.75	"79.31"
752.95	48	48	78.66	771.726	"EW"	78.75	"79.31"
765.18	48	48	78.67	771.726	"EW"	78.75	"79.31"
760.8	48	48	78.68	771.726	"EW"	78.75	"79.31"
755.67	48	48	78.69	771.726	"EW"	78.75	"79.31"
746.23	48	48	78.7	771.726	"EW"	78.75	"79.31"
733.5	48	48	78.71	771.726	"EW"	78.75	"79.31"
761.02	48	48	78.72	771.726	"EW"	78.75	"79.31"
751.65	48	48	78.73	771.726	"EW"	78.75	"79.31"
766.94	48	48	78.74	771.726	"EW"	78.75	"79.31"
776.4	48	48	78.75	771.726	"EW"	78.75	"79.31"
760.15	48	48	78.76	771.726	"LW"	78.75	"79.31"
795.16	48	48	78.77	771.726	"LW"	78.75	"79.31"
790.7	48	48	78.78	771.726	"LW"	78.75	"79.31"
782.15	48	48	78.79	771.726	"LW"	78.75	"79.31"
776.18	48	48	78.8	771.726	"LW"	78.75	"79.31"
784.7	48	48	78.81	771.726	"LW"	78.75	"79.31"
802.21	48	48	78.82	771.726	"LW"	78.75	"79.31"
800.87	48	48	78.83	771.726	"LW"	78.75	"79.31"
788.25	48	48	78.84	771.726	"LW"	78.75	"79.31"
804.01	48	48	78.85	771.726	"LW"	78.75	"79.31"
795.72	48	48	78.86	771.726	"LW"	78.75	"79.31"
815.62	48	48	78.87	771.726	"LW"	78.75	"79.31"
796.17	48	48	78.88	771.726	"LW"	78.75	"79.31"
806.82	48	48	78.89	771.726	"LW"	78.75	"79.31"
809.63	48	48	78.9	771.726	"LW"	78.75	"79.31"
819.92	48	48	78.91	771.726	"LW"	78.75	"79.31"
838.52	48	48	78.92	771.726	"LW"	78.75	"79.31"
816.86	48	48	78.93	771.726	"LW"	78.75	"79.31"
836.8	48	48	78.94	771.726	"LW"	78.75	"79.31"
830.28	48	48	78.95	771.726	"LW"	78.75	"79.31"
813.81	48	48	78.96	771.726	"LW"	78.75	"79.31"
775.74	48	48	78.97	771.726	"LW"	78.75	"79.31"
813.92	48	48	78.98	771.726	"LW"	78.75	"79.31"
842.77	48	48	78.99	771.726	"LW"	78.75	"79.31"
861.41	48	48	79	771.726	"LW"	78.75	"79.31"
824.92	48	48	79.01	771.726	"LW"	78.75	"79.31"
832.34	48	48	79.02	771.726	"LW"	78.75	"79.31"
852.35	48	48	79.03	771.726	"LW"	78.75	"79.31"
807.04	48	48	79.04	771.726	"LW"	78.75	"79.31"
836.46	48	48	79.05	771.726	"LW"	78.75	"79.31"
847.5	48	48	79.06	771.726	"LW"	78.75	"79.31"
859.66	48	48	79.07	771.726	"LW"	78.75	"79.31"
850.5	48	48	79.08	771.726	"LW"	78.75	"79.31"
863.39	48	48	79.09	771.726	"LW"	78.75	"79.31"
839.67	48	48	79.1	771.726	"LW"	78.75	"79.31"
851.31	48	48	79.11	771.726	"LW"	78.75	"79.31"
861.76	48	48	79.12	771.726	"LW"	78.75	"79.31"
874.86	48	48	79.13	771.726	"LW"	78.75	"79.31"
833.82	48	48	79.14	771.726	"LW"	78.75	"79.31"
888.06	48	48	79.15	771.726	"LW"	78.75	"79.31"
839.44	48	48	79.16	771.726	"LW"	78.75	"79.31"
839.67	48	48	79.17	771.726	"LW"	78.75	"79.31"
865.02	48	48	79.18	771.726	"LW"	78.75	"79.31"
843.35	48	48	79.19	771.726	"LW"	78.75	"79.31"
849.12	48	48	79.2	771.726	"LW"	78.75	"79.31"
858.04	48	48	79.21	771.726	"LW"	78.75	"79.31"
857.22	48	48	79.22	771.726	"LW"	78.75	"79.31"
845.77	48	48	79.23	771.726	"LW"	78.75	"79.31"
834.39	48	48	79.24	771.726	"LW"	78.75	"79.31"
844.85	48	48	79.25	771.726	"LW"	78.75	"79.31"
830.51	48	48	79.26	771.726	"LW"	78.75	"79.31"
834.97	48	48	79.27	771.726	"LW"	78.75	"79.31"
815.51	48	48	79.28	771.726	"LW"	78.75	"79.31"
839.9	48	48	79.29	771.726	"LW"	78.75	"79.31"
818.45	48	48	79.3	771.726	"LW"	78.75	"79.31"
791.59	48	48	79.31	771.726	"LW"	78.75	"79.31"
764.3	48	49	79.32	771.726	"EW"	83.4	"83.83"
753.06	48	49	79.33	771.726	"EW"	83.4	"83.83"
716.4	48	49	79.34	771.726	"EW"	83.4	"83.83"
701.17	48	49	79.35	771.726	"EW"	83.4	"83.83"
695.5	48	49	79.36	771.726	"EW"	83.4	"83.83"
725.25	48	49	79.37	771.726	"EW"	83.4	"83.83"
687.96	48	49	79.38	771.726	"EW"	83.4	"83.83"
669.49	48	49	79.39	771.726	"EW"	83.4	"83.83"
645.42	48	49	79.4	771.726	"EW"	83.4	"83.83"
621.51	48	49	79.41	771.726	"EW"	83.4	"83.83"
607.56	48	49	79.42	771.726	"EW"	83.4	"83.83"
590.58	48	49	79.43	771.726	"EW"	83.4	"83.83"
563.32	48	49	79.44	771.726	"EW"	83.4	"83.83"
533.01	48	49	79.45	771.726	"EW"	83.4	"83.83"
528.09	48	49	79.46	771.726	"EW"	83.4	"83.83"
512.69	48	49	79.47	771.726	"EW"	83.4	"83.83"
515.59	48	49	79.48	771.726	"EW"	83.4	"83.83"
489.85	48	49	79.49	771.726	"EW"	83.4	"83.83"
483.04	48	49	79.5	771.726	"EW"	83.4	"83.83"
482.4	48	49	79.51	771.726	"EW"	83.4	"83.83"
447.65	48	49	79.52	771.726	"EW"	83.4	"83.83"
456.92	48	49	79.53	771.726	"EW"	83.4	"83.83"
433.89	48	49	79.54	771.726	"EW"	83.4	"83.83"
441.92	48	49	79.55	771.726	"EW"	83.4	"83.83"
434.69	48	49	79.56	771.726	"EW"	83.4	"83.83"
445.95	48	49	79.57	771.726	"EW"	83.4	"83.83"
415.49	48	49	79.58	771.726	"EW"	83.4	"83.83"
388.89	49	49	79.59	684.264	"EW"	83.4	"83.83"
376.14	49	49	79.6	684.264	"EW"	83.4	"83.83"
417.34	49	49	79.61	684.264	"EW"	83.4	"83.83"
386.55	49	49	79.62	684.264	"EW"	83.4	"83.83"
408.21	49	49	79.63	684.264	"EW"	83.4	"83.83"
387.33	49	49	79.64	684.264	"EW"	83.4	"83.83"
394.26	49	49	79.65	684.264	"EW"	83.4	"83.83"
397.04	49	49	79.66	684.264	"EW"	83.4	"83.83"
380.61	49	49	79.67	684.264	"EW"	83.4	"83.83"
364.77	49	49	79.68	684.264	"EW"	83.4	"83.83"
383.62	49	49	79.69	684.264	"EW"	83.4	"83.83"
376.57	49	49	79.7	684.264	"EW"	83.4	"83.83"
394.43	49	49	79.71	684.264	"EW"	83.4	"83.83"
381.12	49	49	79.72	684.264	"EW"	83.4	"83.83"
372.11	49	49	79.73	684.264	"EW"	83.4	"83.83"
377.43	49	49	79.74	684.264	"EW"	83.4	"83.83"
386.9	49	49	79.75	684.264	"EW"	83.4	"83.83"
358.39	49	49	79.76	684.264	"EW"	83.4	"83.83"
370.91	49	49	79.77	684.264	"EW"	83.4	"83.83"
352.72	49	49	79.78	684.264	"EW"	83.4	"83.83"
368.95	49	49	79.79	684.264	"EW"	83.4	"83.83"
364	49	49	79.8	684.264	"EW"	83.4	"83.83"
378.37	49	49	79.81	684.264	"EW"	83.4	"83.83"
394.35	49	49	79.82	684.264	"EW"	83.4	"83.83"
343.28	49	49	79.83	684.264	"EW"	83.4	"83.83"
363.15	49	49	79.84	684.264	"EW"	83.4	"83.83"
365.36	49	49	79.85	684.264	"EW"	83.4	"83.83"
366.81	49	49	79.86	684.264	"EW"	83.4	"83.83"
380.52	49	49	79.87	684.264	"EW"	83.4	"83.83"
364.17	49	49	79.88	684.264	"EW"	83.4	"83.83"
360.17	49	49	79.89	684.264	"EW"	83.4	"83.83"
361.96	49	49	79.9	684.264	"EW"	83.4	"83.83"
349.93	49	49	79.91	684.264	"EW"	83.4	"83.83"
374.6	49	49	79.92	684.264	"EW"	83.4	"83.83"
346.39	49	49	79.93	684.264	"EW"	83.4	"83.83"
350.27	49	49	79.94	684.264	"EW"	83.4	"83.83"
366.9	49	49	79.95	684.264	"EW"	83.4	"83.83"
366.05	49	49	79.96	684.264	"EW"	83.4	"83.83"
348.92	49	49	79.97	684.264	"EW"	83.4	"83.83"
335.48	49	49	79.98	684.264	"EW"	83.4	"83.83"
349.59	49	49	79.99	684.264	"EW"	83.4	"83.83"
332.89	49	49	80	684.264	"EW"	83.4	"83.83"
355.17	49	49	80.01	684.264	"EW"	83.4	"83.83"
358.39	49	49	80.02	684.264	"EW"	83.4	"83.83"
340.34	49	49	80.03	684.264	"EW"	83.4	"83.83"
319.75	49	49	80.04	684.264	"EW"	83.4	"83.83"
357.88	49	49	80.05	684.264	"EW"	83.4	"83.83"
343.86	49	49	80.06	684.264	"EW"	83.4	"83.83"
342.35	49	49	80.07	684.264	"EW"	83.4	"83.83"
340.92	49	49	80.08	684.264	"EW"	83.4	"83.83"
342.69	49	49	80.09	684.264	"EW"	83.4	"83.83"
332.72	49	49	80.1	684.264	"EW"	83.4	"83.83"
338.91	49	49	80.11	684.264	"EW"	83.4	"83.83"
327.47	49	49	80.12	684.264	"EW"	83.4	"83.83"
340.67	49	49	80.13	684.264	"EW"	83.4	"83.83"
340.92	49	49	80.14	684.264	"EW"	83.4	"83.83"
324.39	49	49	80.15	684.264	"EW"	83.4	"83.83"
322.73	49	49	80.16	684.264	"EW"	83.4	"83.83"
353.56	49	49	80.17	684.264	"EW"	83.4	"83.83"
349.85	49	49	80.18	684.264	"EW"	83.4	"83.83"
355	49	49	80.19	684.264	"EW"	83.4	"83.83"
314.79	49	49	80.2	684.264	"EW"	83.4	"83.83"
338.83	49	49	80.21	684.264	"EW"	83.4	"83.83"
321.99	49	49	80.22	684.264	"EW"	83.4	"83.83"
323.07	49	49	80.23	684.264	"EW"	83.4	"83.83"
314.21	49	49	80.24	684.264	"EW"	83.4	"83.83"
313.39	49	49	80.25	684.264	"EW"	83.4	"83.83"
352.46	49	49	80.26	684.264	"EW"	83.4	"83.83"
323.56	49	49	80.27	684.264	"EW"	83.4	"83.83"
337.74	49	49	80.28	684.264	"EW"	83.4	"83.83"
326.97	49	49	80.29	684.264	"EW"	83.4	"83.83"
343.02	49	49	80.3	684.264	"EW"	83.4	"83.83"
348.66	49	49	80.31	684.264	"EW"	83.4	"83.83"
329.3	49	49	80.32	684.264	"EW"	83.4	"83.83"
328.22	49	49	80.33	684.264	"EW"	83.4	"83.83"
313.63	49	49	80.34	684.264	"EW"	83.4	"83.83"
320.33	49	49	80.35	684.264	"EW"	83.4	"83.83"
316.52	49	49	80.36	684.264	"EW"	83.4	"83.83"
324.39	49	49	80.37	684.264	"EW"	83.4	"83.83"
314.29	49	49	80.38	684.264	"EW"	83.4	"83.83"
329.8	49	49	80.39	684.264	"EW"	83.4	"83.83"
330.14	49	49	80.4	684.264	"EW"	83.4	"83.83"
334.73	49	49	80.41	684.264	"EW"	83.4	"83.83"
314.95	49	49	80.42	684.264	"EW"	83.4	"83.83"
319.09	49	49	80.43	684.264	"EW"	83.4	"83.83"
327.39	49	49	80.44	684.264	"EW"	83.4	"83.83"
329.05	49	49	80.45	684.264	"EW"	83.4	"83.83"
318.59	49	49	80.46	684.264	"EW"	83.4	"83.83"
330.47	49	49	80.47	684.264	"EW"	83.4	"83.83"
321.82	49	49	80.48	684.264	"EW"	83.4	"83.83"
332.64	49	49	80.49	684.264	"EW"	83.4	"83.83"
317.27	49	49	80.5	684.264	"EW"	83.4	"83.83"
317.93	49	49	80.51	684.264	"EW"	83.4	"83.83"
324.89	49	49	80.52	684.264	"EW"	83.4	"83.83"
323.23	49	49	80.53	684.264	"EW"	83.4	"83.83"
332.3	49	49	80.54	684.264	"EW"	83.4	"83.83"
323.65	49	49	80.55	684.264	"EW"	83.4	"83.83"
322.32	49	49	80.56	684.264	"EW"	83.4	"83.83"
310.42	49	49	80.57	684.264	"EW"	83.4	"83.83"
345.55	49	49	80.58	684.264	"EW"	83.4	"83.83"
324.39	49	49	80.59	684.264	"EW"	83.4	"83.83"
337.74	49	49	80.6	684.264	"EW"	83.4	"83.83"
337.24	49	49	80.61	684.264	"EW"	83.4	"83.83"
331.8	49	49	80.62	684.264	"EW"	83.4	"83.83"
333.47	49	49	80.63	684.264	"EW"	83.4	"83.83"
320.58	49	49	80.64	684.264	"EW"	83.4	"83.83"
346.73	49	49	80.65	684.264	"EW"	83.4	"83.83"
321.41	49	49	80.66	684.264	"EW"	83.4	"83.83"
335.65	49	49	80.67	684.264	"EW"	83.4	"83.83"
321.24	49	49	80.68	684.264	"EW"	83.4	"83.83"
313.88	49	49	80.69	684.264	"EW"	83.4	"83.83"
330.89	49	49	80.7	684.264	"EW"	83.4	"83.83"
320.83	49	49	80.71	684.264	"EW"	83.4	"83.83"
350.18	49	49	80.72	684.264	"EW"	83.4	"83.83"
339.41	49	49	80.73	684.264	"EW"	83.4	"83.83"
331.72	49	49	80.74	684.264	"EW"	83.4	"83.83"
325.23	49	49	80.75	684.264	"EW"	83.4	"83.83"
340.5	49	49	80.76	684.264	"EW"	83.4	"83.83"
331.05	49	49	80.77	684.264	"EW"	83.4	"83.83"
329.64	49	49	80.78	684.264	"EW"	83.4	"83.83"
324.64	49	49	80.79	684.264	"EW"	83.4	"83.83"
312.4	49	49	80.8	684.264	"EW"	83.4	"83.83"
340	49	49	80.81	684.264	"EW"	83.4	"83.83"
356.7	49	49	80.82	684.264	"EW"	83.4	"83.83"
336.82	49	49	80.83	684.264	"EW"	83.4	"83.83"
351.79	49	49	80.84	684.264	"EW"	83.4	"83.83"
332.97	49	49	80.85	684.264	"EW"	83.4	"83.83"
342.86	49	49	80.86	684.264	"EW"	83.4	"83.83"
350.52	49	49	80.87	684.264	"EW"	83.4	"83.83"
333.72	49	49	80.88	684.264	"EW"	83.4	"83.83"
339.58	49	49	80.89	684.264	"EW"	83.4	"83.83"
349.25	49	49	80.9	684.264	"EW"	83.4	"83.83"
329.47	49	49	80.91	684.264	"EW"	83.4	"83.83"
305.16	49	49	80.92	684.264	"EW"	83.4	"83.83"
338.24	49	49	80.93	684.264	"EW"	83.4	"83.83"
323.23	49	49	80.94	684.264	"EW"	83.4	"83.83"
336.32	49	49	80.95	684.264	"EW"	83.4	"83.83"
335.4	49	49	80.96	684.264	"EW"	83.4	"83.83"
343.19	49	49	80.97	684.264	"EW"	83.4	"83.83"
340.92	49	49	80.98	684.264	"EW"	83.4	"83.83"
355.17	49	49	80.99	684.264	"EW"	83.4	"83.83"
340.92	49	49	81	684.264	"EW"	83.4	"83.83"
332.64	49	49	81.01	684.264	"EW"	83.4	"83.83"
356.61	49	49	81.02	684.264	"EW"	83.4	"83.83"
349.93	49	49	81.03	684.264	"EW"	83.4	"83.83"
333.39	49	49	81.04	684.264	"EW"	83.4	"83.83"
335.48	49	49	81.05	684.264	"EW"	83.4	"83.83"
342.35	49	49	81.06	684.264	"EW"	83.4	"83.83"
350.77	49	49	81.07	684.264	"EW"	83.4	"83.83"
336.99	49	49	81.08	684.264	"EW"	83.4	"83.83"
332.64	49	49	81.09	684.264	"EW"	83.4	"83.83"
343.86	49	49	81.1	684.264	"EW"	83.4	"83.83"
363.41	49	49	81.11	684.264	"EW"	83.4	"83.83"
342.1	49	49	81.12	684.264	"EW"	83.4	"83.83"
330.14	49	49	81.13	684.264	"EW"	83.4	"83.83"
340.17	49	49	81.14	684.264	"EW"	83.4	"83.83"
357.03	49	49	81.15	684.264	"EW"	83.4	"83.83"
361.7	49	49	81.16	684.264	"EW"	83.4	"83.83"
351.36	49	49	81.17	684.264	"EW"	83.4	"83.83"
338.91	49	49	81.18	684.264	"EW"	83.4	"83.83"
343.36	49	49	81.19	684.264	"EW"	83.4	"83.83"
334.73	49	49	81.2	684.264	"EW"	83.4	"83.83"
338.83	49	49	81.21	684.264	"EW"	83.4	"83.83"
334.22	49	49	81.22	684.264	"EW"	83.4	"83.83"
352.8	49	49	81.23	684.264	"EW"	83.4	"83.83"
345.8	49	49	81.24	684.264	"EW"	83.4	"83.83"
350.77	49	49	81.25	684.264	"EW"	83.4	"83.83"
349	49	49	81.26	684.264	"EW"	83.4	"83.83"
359.33	49	49	81.27	684.264	"EW"	83.4	"83.83"
336.15	49	49	81.28	684.264	"EW"	83.4	"83.83"
355.76	49	49	81.29	684.264	"EW"	83.4	"83.83"
336.9	49	49	81.3	684.264	"EW"	83.4	"83.83"
327.39	49	49	81.31	684.264	"EW"	83.4	"83.83"
339	49	49	81.32	684.264	"EW"	83.4	"83.83"
354.66	49	49	81.33	684.264	"EW"	83.4	"83.83"
339.33	49	49	81.34	684.264	"EW"	83.4	"83.83"
349.51	49	49	81.35	684.264	"EW"	83.4	"83.83"
331.05	49	49	81.36	684.264	"EW"	83.4	"83.83"
319.17	49	49	81.37	684.264	"EW"	83.4	"83.83"
302.04	49	49	81.38	684.264	"EW"	83.4	"83.83"
341.51	49	49	81.39	684.264	"EW"	83.4	"83.83"
342.35	49	49	81.4	684.264	"EW"	83.4	"83.83"
367.75	49	49	81.41	684.264	"EW"	83.4	"83.83"
344.2	49	49	81.42	684.264	"EW"	83.4	"83.83"
339	49	49	81.43	684.264	"EW"	83.4	"83.83"
355.93	49	49	81.44	684.264	"EW"	83.4	"83.83"
333.97	49	49	81.45	684.264	"EW"	83.4	"83.83"
338.74	49	49	81.46	684.264	"EW"	83.4	"83.83"
357.2	49	49	81.47	684.264	"EW"	83.4	"83.83"
353.56	49	49	81.48	684.264	"EW"	83.4	"83.83"
364.94	49	49	81.49	684.264	"EW"	83.4	"83.83"
340.76	49	49	81.5	684.264	"EW"	83.4	"83.83"
351.53	49	49	81.51	684.264	"EW"	83.4	"83.83"
328.47	49	49	81.52	684.264	"EW"	83.4	"83.83"
349.76	49	49	81.53	684.264	"EW"	83.4	"83.83"
344.87	49	49	81.54	684.264	"EW"	83.4	"83.83"
338.66	49	49	81.55	684.264	"EW"	83.4	"83.83"
352.29	49	49	81.56	684.264	"EW"	83.4	"83.83"
341.51	49	49	81.57	684.264	"EW"	83.4	"83.83"
336.15	49	49	81.58	684.264	"EW"	83.4	"83.83"
351.7	49	49	81.59	684.264	"EW"	83.4	"83.83"
345.8	49	49	81.6	684.264	"EW"	83.4	"83.83"
339	49	49	81.61	684.264	"EW"	83.4	"83.83"
351.03	49	49	81.62	684.264	"EW"	83.4	"83.83"
339.41	49	49	81.63	684.264	"EW"	83.4	"83.83"
339.75	49	49	81.64	684.264	"EW"	83.4	"83.83"
348.83	49	49	81.65	684.264	"EW"	83.4	"83.83"
346.39	49	49	81.66	684.264	"EW"	83.4	"83.83"
318.67	49	49	81.67	684.264	"EW"	83.4	"83.83"
357.97	49	49	81.68	684.264	"EW"	83.4	"83.83"
357.88	49	49	81.69	684.264	"EW"	83.4	"83.83"
349.59	49	49	81.7	684.264	"EW"	83.4	"83.83"
348.24	49	49	81.71	684.264	"EW"	83.4	"83.83"
345.46	49	49	81.72	684.264	"EW"	83.4	"83.83"
343.28	49	49	81.73	684.264	"EW"	83.4	"83.83"
365.53	49	49	81.74	684.264	"EW"	83.4	"83.83"
346.14	49	49	81.75	684.264	"EW"	83.4	"83.83"
368.09	49	49	81.76	684.264	"EW"	83.4	"83.83"
354.41	49	49	81.77	684.264	"EW"	83.4	"83.83"
331.8	49	49	81.78	684.264	"EW"	83.4	"83.83"
343.61	49	49	81.79	684.264	"EW"	83.4	"83.83"
363.32	49	49	81.8	684.264	"EW"	83.4	"83.83"
334.14	49	49	81.81	684.264	"EW"	83.4	"83.83"
353.39	49	49	81.82	684.264	"EW"	83.4	"83.83"
332.3	49	49	81.83	684.264	"EW"	83.4	"83.83"
360.94	49	49	81.84	684.264	"EW"	83.4	"83.83"
323.9	49	49	81.85	684.264	"EW"	83.4	"83.83"
331.22	49	49	81.86	684.264	"EW"	83.4	"83.83"
330.39	49	49	81.87	684.264	"EW"	83.4	"83.83"
330.3	49	49	81.88	684.264	"EW"	83.4	"83.83"
341.93	49	49	81.89	684.264	"EW"	83.4	"83.83"
330.05	49	49	81.9	684.264	"EW"	83.4	"83.83"
345.38	49	49	81.91	684.264	"EW"	83.4	"83.83"
351.45	49	49	81.92	684.264	"EW"	83.4	"83.83"
342.18	49	49	81.93	684.264	"EW"	83.4	"83.83"
353.22	49	49	81.94	684.264	"EW"	83.4	"83.83"
332.55	49	49	81.95	684.264	"EW"	83.4	"83.83"
337.91	49	49	81.96	684.264	"EW"	83.4	"83.83"
331.89	49	49	81.97	684.264	"EW"	83.4	"83.83"
356.36	49	49	81.98	684.264	"EW"	83.4	"83.83"
325.64	49	49	81.99	684.264	"EW"	83.4	"83.83"
331.05	49	49	82	684.264	"EW"	83.4	"83.83"
339.16	49	49	82.01	684.264	"EW"	83.4	"83.83"
341.01	49	49	82.02	684.264	"EW"	83.4	"83.83"
338.74	49	49	82.03	684.264	"EW"	83.4	"83.83"
342.86	49	49	82.04	684.264	"EW"	83.4	"83.83"
329.72	49	49	82.05	684.264	"EW"	83.4	"83.83"
343.44	49	49	82.06	684.264	"EW"	83.4	"83.83"
332.97	49	49	82.07	684.264	"EW"	83.4	"83.83"
343.61	49	49	82.08	684.264	"EW"	83.4	"83.83"
361.7	49	49	82.09	684.264	"EW"	83.4	"83.83"
327.97	49	49	82.1	684.264	"EW"	83.4	"83.83"
